ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
7,55905989588,2023-06-22,18:30:00,20:18:00
11,38847080900,2023-06-17,08:30:00,09:40:00
8,24733896088,2023-10-17,18:30:00,19:35:00
2,19000201811,2023-09-01,08:00:00,09:33:00
7,34303626011,2023-01-09,17:30:00,18:51:00
3,65237475066,2023-09-03,11:00:00,12:14:00
17,17472486066,2023-10-04,18:30:00,20:19:00
19,40299966200,2023-07-23,15:30:00,17:11:00
6,35348103688,2023-01-04,15:30:00,17:30:00
14,22726613866,2023-05-12,11:00:00,12:06:00
9,17486437700,2023-04-01,21:30:00,22:00:00
1,48536903366,2023-11-22,12:30:00,13:36:00
9,67286947066,2023-01-06,12:00:00,13:56:00
16,84517098188,2023-03-28,16:00:00,17:28:00
6,84240901366,2023-12-12,09:30:00,10:32:00
9,48365267444,2023-03-27,17:30:00,19:26:00
19,75308467100,2023-10-23,20:30:00,21:50:00
17,36677041600,2023-05-02,09:30:00,10:58:00
13,78399521511,2023-10-21,09:00:00,10:16:00
4,86632151344,2023-01-18,08:00:00,09:16:00
11,36886879655,2023-04-05,11:00:00,12:03:00
13,20676720022,2023-09-29,21:30:00,22:00:00
7,80639327577,2023-04-12,10:00:00,11:56:00
2,31738818699,2023-10-16,07:00:00,08:26:00
15,90183114211,2023-04-04,13:30:00,15:03:00
10,29972583088,2023-04-03,19:00:00,20:35:00
17,99084736700,2023-12-25,16:00:00,17:22:00
7,37043983900,2023-12-16,14:30:00,16:22:00
17,79191363000,2023-02-28,19:00:00,20:06:00
15,49096364399,2023-10-12,21:00:00,22:00:00
11,49063973444,2023-08-30,11:00:00,12:19:00
8,59159763444,2023-10-30,07:30:00,08:48:00
10,14533072144,2023-12-28,09:30:00,10:58:00
6,50687958877,2023-06-16,19:30:00,20:56:00
5,96384932599,2023-06-16,11:00:00,12:42:00
17,22805444744,2023-03-28,14:30:00,16:09:00
17,88910787944,2023-05-31,13:30:00,15:04:00
20,57740108999,2023-02-03,18:00:00,19:27:00
8,46400764600,2023-03-30,15:00:00,16:27:00
7,12013024122,2023-07-22,10:30:00,12:24:00
4,16294138955,2023-07-23,21:00:00,22:00:00
12,94647755800,2023-12-03,14:00:00,15:56:00
2,47820227355,2023-06-07,12:30:00,14:22:00
8,17723037477,2023-10-02,20:00:00,21:50:00
10,49663683677,2023-09-14,10:30:00,11:52:00
12,27166079311,2023-06-16,11:30:00,13:30:00
19,16609347100,2023-07-30,21:00:00,22:00:00
14,62005363500,2023-12-09,20:00:00,21:42:00
3,65262874099,2023-11-14,14:00:00,15:19:00
1,96755569944,2023-11-19,08:00:00,09:21:00
19,61052703211,2023-11-26,09:30:00,10:44:00
5,75566238588,2023-09-05,11:00:00,12:35:00
4,90361764099,2023-05-09,12:00:00,13:43:00
19,68051076600,2023-03-30,19:30:00,20:58:00
6,96461119988,2023-07-02,08:00:00,09:30:00
8,95417449077,2023-06-17,11:00:00,12:46:00
11,13100079422,2023-12-03,11:00:00,12:51:00
5,63845712777,2023-03-28,15:30:00,17:17:00
19,63702416100,2023-10-12,08:30:00,10:27:00
9,29343056355,2023-08-08,17:00:00,18:47:00
19,31274466755,2023-07-16,13:00:00,14:23:00
3,62131166211,2023-05-24,20:30:00,22:00:00
10,34728623355,2023-02-08,15:00:00,16:35:00
7,93685583700,2023-06-19,20:00:00,21:09:00
12,74746808311,2023-12-19,20:30:00,21:32:00
8,48084715744,2023-06-23,06:00:00,07:26:00
11,36908518900,2023-06-08,18:30:00,20:03:00
20,99634199922,2023-12-10,14:00:00,15:52:00
14,71865199622,2023-07-21,14:30:00,15:51:00
2,80402148400,2023-09-11,16:30:00,17:58:00
8,84422181900,2023-09-05,17:30:00,19:19:00
2,45882691000,2023-11-06,13:00:00,14:24:00
1,47689010422,2023-08-14,06:00:00,07:12:00
8,37460647244,2023-02-16,07:00:00,08:23:00
9,63855289799,2023-07-03,12:30:00,14:29:00
9,32641133333,2023-09-04,17:00:00,18:17:00
2,69814627377,2023-05-14,21:30:00,22:00:00
1,22964427222,2023-08-27,13:30:00,14:55:00
6,55824897700,2023-11-12,07:30:00,08:51:00
9,68680739411,2023-05-25,15:00:00,16:41:00
4,62561608199,2023-08-22,21:30:00,22:00:00
2,44423715800,2023-08-03,17:30:00,19:22:00
2,91143239155,2023-08-02,09:30:00,10:38:00
11,96863442177,2023-10-09,14:00:00,15:03:00
10,79290543300,2023-03-06,08:00:00,09:54:00
3,76680356644,2023-02-01,14:00:00,15:52:00
2,40802012144,2023-09-30,08:30:00,10:08:00
9,57732587577,2023-12-06,10:30:00,12:15:00
15,44340667066,2023-08-13,10:00:00,11:10:00
11,64222323066,2023-01-30,10:00:00,11:25:00
19,65494776977,2023-01-31,06:00:00,07:40:00
11,14423537088,2023-09-10,08:00:00,09:37:00
10,50312756855,2023-02-21,21:00:00,22:00:00
17,63114596555,2023-04-07,15:00:00,16:41:00
7,88710085888,2023-03-17,09:00:00,10:23:00
13,81086202444,2023-06-05,17:00:00,18:46:00
5,58975420588,2023-09-20,20:00:00,21:28:00
3,48508394288,2023-10-20,07:30:00,09:08:00
2,77410973266,2023-07-09,17:00:00,18:24:00
17,58500101144,2023-12-23,11:00:00,12:28:00
8,45357059333,2023-07-08,14:00:00,15:16:00
16,12758529555,2023-07-01,15:30:00,17:13:00
19,91728763799,2023-09-08,08:30:00,10:15:00
18,42724945622,2023-04-09,13:30:00,14:42:00
20,84685506988,2023-07-22,15:00:00,16:34:00
17,61685369733,2023-12-30,15:00:00,16:51:00
8,51827893433,2023-03-29,21:30:00,22:00:00
3,69990661677,2023-08-08,15:30:00,17:23:00
18,82283805855,2023-03-15,14:30:00,16:19:00
3,63438552977,2023-12-24,12:30:00,13:37:00
6,29113808600,2023-09-02,10:00:00,11:57:00
1,14289897144,2023-09-21,21:30:00,22:00:00
13,59222986822,2023-09-03,21:00:00,22:00:00
13,79445213199,2023-02-26,06:30:00,07:54:00
15,15090171511,2023-07-15,08:00:00,09:08:00
8,70259844777,2023-09-24,14:00:00,15:08:00
7,95802190366,2023-08-05,08:30:00,10:19:00
4,86827858033,2023-11-09,08:00:00,09:51:00
4,93703764533,2023-01-25,06:30:00,08:11:00
5,98759781088,2023-04-19,08:00:00,09:01:00
11,66161350800,2023-06-09,19:30:00,20:51:00
10,22240483600,2023-10-14,21:30:00,22:00:00
5,50382084100,2023-06-13,17:00:00,18:30:00
17,19416642888,2023-04-12,09:30:00,10:42:00
1,18878658611,2023-06-29,11:30:00,12:42:00
2,37585254622,2023-01-12,16:30:00,18:16:00
13,90153581411,2023-12-03,11:30:00,12:39:00
11,84844863466,2023-10-29,09:00:00,10:33:00
12,34294926888,2023-06-06,15:30:00,16:55:00
10,89986939500,2023-07-22,13:00:00,14:38:00
13,92045785055,2023-03-14,08:00:00,09:57:00
19,71183839533,2023-01-06,06:30:00,07:56:00
4,87401016222,2023-11-07,11:00:00,12:33:00
5,50678624088,2023-09-03,12:00:00,13:41:00
6,92928774022,2023-12-21,09:30:00,11:26:00
11,89824687222,2023-05-24,07:00:00,08:02:00
9,70892326033,2023-11-29,13:30:00,15:04:00
2,90996147566,2023-04-14,16:30:00,18:05:00
15,71414859533,2023-11-06,13:30:00,14:38:00
11,54712660566,2023-12-21,06:00:00,07:10:00
11,45166748155,2023-02-18,18:30:00,19:33:00
15,48958755800,2023-02-12,09:00:00,10:50:00
9,18588513355,2023-05-03,13:00:00,14:07:00
20,58854797800,2023-03-12,14:30:00,15:59:00
12,86943761211,2023-06-18,10:30:00,12:20:00
3,56342698499,2023-03-30,17:00:00,18:57:00
1,74040776300,2023-02-08,18:00:00,19:39:00
8,25497582500,2023-05-22,16:30:00,17:32:00
11,77181378211,2023-02-19,20:30:00,22:00:00
7,87009436900,2023-11-16,21:30:00,22:00:00
4,43594741300,2023-10-25,10:30:00,12:02:00
16,58553957400,2023-01-11,21:30:00,22:00:00
6,16462744822,2023-09-28,19:00:00,20:01:00
7,18322405177,2023-06-17,11:00:00,12:40:00
4,50605190822,2023-11-03,13:30:00,15:20:00
14,34774681988,2023-04-26,14:00:00,15:15:00
9,87792572088,2023-04-23,21:30:00,22:00:00
11,43558363122,2023-08-03,12:00:00,13:16:00
16,58019691011,2023-11-17,17:00:00,18:21:00
12,66725119700,2023-11-14,16:30:00,18:00:00
19,64297863233,2023-10-09,15:00:00,16:30:00
12,96366350644,2023-08-12,07:30:00,08:52:00
19,72071884122,2023-08-01,06:00:00,07:35:00
16,42428851999,2023-03-26,09:00:00,10:07:00
10,70720723499,2023-03-18,20:30:00,22:00:00
8,30250186588,2023-07-05,14:00:00,15:09:00
18,98869469977,2023-06-27,19:30:00,21:27:00
6,19474497377,2023-08-30,07:00:00,08:55:00
2,30171292333,2023-02-17,13:00:00,14:27:00
8,27131841344,2023-11-29,10:00:00,11:05:00
5,23168346555,2023-12-31,17:30:00,19:27:00
13,54887323577,2023-08-22,10:30:00,12:15:00
15,65724776300,2023-12-05,11:30:00,12:37:00
11,34225959611,2023-10-21,21:00:00,22:00:00
9,47114294500,2023-06-18,10:30:00,11:31:00
17,27329610788,2023-03-25,08:30:00,10:21:00
3,29273571377,2023-08-22,17:30:00,19:08:00
18,46158196177,2023-09-21,21:30:00,22:00:00
16,79969805866,2023-02-13,21:30:00,22:00:00
11,33421200455,2023-01-11,16:00:00,17:42:00
8,28627365622,2023-03-24,19:00:00,20:17:00
8,22851327000,2023-08-18,18:30:00,19:50:00
12,50006887322,2023-03-17,21:30:00,22:00:00
19,19616691966,2023-12-20,17:00:00,18:31:00
3,91015655599,2023-11-26,10:00:00,11:35:00
18,59474811977,2023-12-04,13:00:00,14:41:00
9,75365678555,2023-10-27,16:00:00,17:10:00
12,69060786822,2023-08-21,07:00:00,08:02:00
8,46381113199,2023-05-09,07:30:00,08:40:00
19,62868029322,2023-06-12,11:00:00,12:07:00
6,90659030700,2023-07-24,14:30:00,16:13:00
12,74823881766,2023-04-29,09:30:00,11:19:00
5,58188554577,2023-05-11,06:00:00,07:45:00
17,74743047911,2023-02-16,19:30:00,20:41:00
20,36884600066,2023-11-03,19:30:00,21:07:00
16,23834102844,2023-06-22,19:30:00,20:42:00
9,46052386466,2023-05-12,14:00:00,15:27:00
1,29051654133,2023-03-05,20:00:00,21:45:00
11,53997272699,2023-05-08,09:00:00,10:19:00
8,99754238500,2023-04-26,07:00:00,08:07:00
12,55152763299,2023-02-01,21:00:00,22:00:00
20,96545402400,2023-06-29,13:00:00,14:37:00
13,97613825911,2023-12-19,21:30:00,22:00:00
15,62234471911,2023-01-09,15:00:00,16:22:00
9,76651200322,2023-11-04,10:30:00,11:39:00
20,87135632899,2023-10-29,14:00:00,15:49:00
20,71548122577,2023-04-28,14:30:00,16:30:00
9,60062810233,2023-02-26,12:00:00,13:12:00
20,70292244344,2023-09-30,16:30:00,17:45:00
2,31750153100,2023-01-12,15:30:00,17:24:00
10,89298128722,2023-05-03,11:00:00,12:34:00
17,67701230455,2023-11-27,15:00:00,16:04:00
11,66357785944,2023-12-03,14:30:00,15:48:00
1,90368903655,2023-11-25,12:00:00,13:37:00
16,11390525433,2023-09-16,14:00:00,15:28:00
6,15979620077,2023-01-29,21:30:00,22:00:00
12,65297297044,2023-12-06,13:30:00,15:12:00
20,19620191288,2023-09-19,18:00:00,19:39:00
11,26669842577,2023-12-06,07:30:00,08:30:00
6,76173370788,2023-08-05,16:00:00,17:30:00
12,98352414222,2023-12-30,18:30:00,19:42:00
1,52219284500,2023-04-26,15:30:00,16:52:00
12,61016163122,2023-05-30,09:00:00,10:42:00
1,23319208266,2023-12-06,06:00:00,07:17:00
16,68439105211,2023-10-26,06:30:00,08:27:00
2,97075963500,2023-11-20,15:00:00,16:32:00
13,30257455333,2023-04-18,06:00:00,07:24:00
15,38706131811,2023-12-14,17:00:00,18:17:00
2,49588619044,2023-03-04,08:30:00,10:17:00
13,96307816033,2023-04-18,20:30:00,21:48:00
19,61950119244,2023-06-03,08:30:00,10:08:00
2,25000980799,2023-04-11,11:30:00,12:54:00
2,70686099888,2023-06-26,06:00:00,07:45:00
1,20921054855,2023-07-25,06:30:00,07:43:00
4,63070937144,2023-08-24,20:30:00,21:57:00
17,47717083477,2023-03-17,08:30:00,09:50:00
18,49016403644,2023-10-06,08:00:00,09:08:00
6,54151416188,2023-03-07,06:30:00,07:45:00
20,46789907800,2023-01-22,12:30:00,13:33:00
10,90090577633,2023-03-04,10:00:00,11:35:00
19,96523008100,2023-01-05,15:00:00,16:37:00
12,93870578522,2023-06-10,16:00:00,17:03:00
10,80175878999,2023-01-17,14:30:00,16:00:00
17,84554381500,2023-02-04,10:30:00,12:05:00
13,31706811177,2023-12-16,06:00:00,07:03:00
18,93742744422,2023-09-28,09:30:00,10:51:00
16,24730045366,2023-06-07,07:30:00,08:43:00
15,87856994977,2023-02-22,19:30:00,21:10:00
17,42185765300,2023-03-08,11:00:00,12:47:00
8,79867559544,2023-09-13,12:00:00,13:58:00
4,55643337800,2023-11-01,16:30:00,17:39:00
4,59418895933,2023-12-29,07:30:00,09:08:00
8,37357960955,2023-11-02,10:30:00,12:03:00
20,60612981100,2023-02-27,15:30:00,16:49:00
9,99681023266,2023-03-17,20:00:00,21:05:00
4,39371310199,2023-10-01,12:30:00,13:52:00
13,91127161622,2023-06-09,10:30:00,11:43:00
11,63972526399,2023-01-10,14:00:00,15:41:00
8,47884588611,2023-09-21,15:00:00,16:14:00
13,56303481322,2023-12-12,21:30:00,22:00:00
8,96571847544,2023-12-03,10:30:00,12:03:00
2,89027088455,2023-12-28,10:00:00,11:34:00
2,72849111900,2023-05-03,12:00:00,13:36:00
4,44422016922,2023-01-10,19:30:00,20:55:00
1,15755487988,2023-06-13,17:00:00,18:39:00
8,20615925977,2023-10-17,12:30:00,14:28:00
6,21726268999,2023-02-19,17:30:00,18:35:00
17,78532120622,2023-03-18,15:30:00,17:22:00
9,79357587866,2023-04-21,19:00:00,20:05:00
13,23552785633,2023-12-05,20:30:00,22:00:00
14,50645594022,2023-04-17,18:30:00,20:23:00
18,86041756288,2023-06-27,06:00:00,07:22:00
13,58183430300,2023-09-27,21:00:00,22:00:00
8,63563866900,2023-08-20,16:00:00,17:48:00
18,85278269688,2023-05-11,12:30:00,13:55:00
11,64085884766,2023-11-20,18:30:00,19:55:00
13,96449316611,2023-07-10,13:30:00,15:04:00
6,70673555166,2023-05-24,21:00:00,22:00:00
16,18333523000,2023-12-26,19:30:00,20:49:00
13,75189545322,2023-08-15,13:30:00,14:44:00
11,37436614033,2023-01-27,09:30:00,10:57:00
16,35375295111,2023-10-06,06:30:00,07:41:00
12,96220804133,2023-06-22,15:00:00,16:54:00
5,76373830244,2023-02-22,15:00:00,16:07:00
1,60353143333,2023-01-19,13:00:00,14:31:00
11,81599695033,2023-11-04,08:00:00,09:22:00
14,52413440122,2023-06-16,15:30:00,16:39:00
3,63880013866,2023-08-12,09:30:00,10:52:00
8,15385789211,2023-07-05,10:30:00,11:48:00
15,16299540399,2023-04-21,06:30:00,08:24:00
5,43758824411,2023-09-15,20:00:00,21:29:00
18,37929594455,2023-12-29,13:30:00,14:37:00
4,64342257922,2023-01-26,21:30:00,22:00:00
11,15234615944,2023-08-19,08:30:00,10:11:00
9,63426363899,2023-08-21,10:00:00,11:30:00
8,38486662000,2023-08-03,06:00:00,07:39:00
11,46234850722,2023-11-24,14:00:00,15:21:00
12,37155206988,2023-02-07,19:30:00,20:36:00
8,87526603388,2023-03-03,12:30:00,14:04:00
10,89265363000,2023-05-04,13:30:00,15:15:00
17,97625039299,2023-02-19,10:30:00,12:19:00
19,22550400933,2023-08-16,08:30:00,10:08:00
18,39533263177,2023-07-08,14:30:00,15:53:00
16,44657039455,2023-07-31,13:30:00,15:04:00
7,44595456400,2023-08-08,08:30:00,09:46:00
18,19984236466,2023-12-25,21:30:00,22:00:00
5,64896849777,2023-04-25,10:00:00,11:52:00
12,22971269644,2023-05-03,18:30:00,20:00:00
2,67359026700,2023-05-04,20:00:00,21:46:00
9,46843820444,2023-09-27,11:00:00,12:05:00
1,20864478333,2023-02-12,09:00:00,10:04:00
18,59293670788,2023-11-18,14:30:00,15:55:00
7,11808135700,2023-04-26,09:00:00,10:27:00
15,89238232366,2023-11-14,11:30:00,13:04:00
11,19639764799,2023-11-30,16:30:00,18:02:00
14,90146837666,2023-04-20,13:00:00,14:02:00
9,53089619722,2023-03-10,09:00:00,10:32:00
1,35308255655,2023-12-04,15:00:00,16:18:00
17,66077040500,2023-12-12,11:00:00,12:51:00
20,26216476699,2023-05-11,14:30:00,15:52:00
2,60968620477,2023-04-03,06:30:00,07:54:00
12,85828813800,2023-12-29,14:30:00,16:18:00
3,45612944811,2023-03-02,17:30:00,19:17:00
6,10729845044,2023-07-04,16:00:00,17:49:00
13,90235834188,2023-04-02,20:30:00,22:00:00
11,21748906400,2023-06-21,10:00:00,11:28:00
12,89191145955,2023-08-27,13:00:00,14:55:00
3,27477435433,2023-03-24,13:30:00,15:22:00
19,84021540344,2023-11-29,06:00:00,07:56:00
4,90413857899,2023-01-24,17:00:00,19:00:00
1,96878335566,2023-02-06,08:00:00,09:18:00
18,13505450155,2023-02-11,21:30:00,22:00:00
15,43071322622,2023-10-09,06:30:00,07:57:00
9,56529649100,2023-01-16,20:30:00,21:31:00
8,56432836111,2023-12-16,15:00:00,16:27:00
16,60149193177,2023-07-31,19:00:00,20:10:00
11,64876566900,2023-06-23,08:00:00,09:39:00
17,91088305177,2023-12-21,09:00:00,10:54:00
20,40615050688,2023-05-10,17:00:00,18:22:00
1,11047702700,2023-08-06,16:00:00,17:31:00
17,21480060888,2023-12-14,10:00:00,11:42:00
7,12854524611,2023-12-30,21:30:00,22:00:00
19,82688527800,2023-08-10,17:30:00,18:31:00
11,94783418711,2023-06-26,20:30:00,21:30:00
18,71930976366,2023-08-17,21:00:00,22:00:00
5,88852190633,2023-02-05,11:00:00,12:49:00
16,16191268188,2023-03-29,13:30:00,15:18:00
20,58556697266,2023-04-05,08:30:00,10:07:00
1,36194251088,2023-08-20,14:30:00,15:47:00
5,41445286855,2023-12-10,13:00:00,14:24:00
9,18434457600,2023-08-03,11:00:00,12:21:00
15,48731906499,2023-10-12,11:30:00,12:38:00
17,94848731033,2023-09-01,07:00:00,08:03:00
6,72946537044,2023-01-22,10:00:00,12:00:00
14,67720085700,2023-09-26,09:00:00,10:51:00
13,90566610433,2023-02-01,13:00:00,14:55:00
8,85047801044,2023-07-15,21:30:00,22:00:00
5,60194699133,2023-06-08,11:00:00,12:46:00
10,55477042700,2023-03-03,08:30:00,09:36:00
16,66396827966,2023-06-30,18:00:00,19:24:00
20,45902916222,2023-09-23,07:30:00,09:01:00
4,16414175366,2023-07-10,10:30:00,12:06:00
14,83945210700,2023-10-25,19:30:00,20:30:00
2,10195775099,2023-12-05,15:30:00,16:44:00
12,50532089133,2023-07-25,14:00:00,15:40:00
5,13765896300,2023-07-31,16:30:00,17:47:00
8,15941448266,2023-03-06,12:00:00,13:43:00
20,90147638911,2023-01-22,09:00:00,10:18:00
9,28050769400,2023-02-22,21:00:00,22:00:00
13,26279558888,2023-06-19,06:30:00,07:40:00
19,11697073788,2023-09-24,21:00:00,22:00:00
20,24154019866,2023-03-10,10:30:00,12:22:00
4,97178012900,2023-04-30,13:30:00,14:50:00
12,78357221199,2023-01-18,13:30:00,14:45:00
5,51151106877,2023-11-01,18:00:00,19:08:00
1,47815836522,2023-06-19,20:00:00,21:52:00
9,96172143855,2023-02-24,14:00:00,15:00:00
15,92663397844,2023-04-21,08:30:00,10:07:00
17,83400880099,2023-08-20,20:00:00,21:15:00
16,47914623433,2023-11-01,06:30:00,07:54:00
12,30319332655,2023-09-12,15:00:00,16:39:00
11,29967096755,2023-07-09,13:00:00,14:01:00
16,26892729544,2023-11-01,18:00:00,19:10:00
5,11343867533,2023-10-24,20:00:00,21:21:00
7,52417607177,2023-08-19,11:00:00,12:11:00
20,48710701155,2023-12-28,14:30:00,16:05:00
8,49041299622,2023-04-04,09:30:00,11:23:00
5,57478650211,2023-11-05,09:30:00,11:12:00
8,60824102033,2023-12-20,08:00:00,09:19:00
3,63682927333,2023-08-06,08:30:00,09:57:00
17,87505822400,2023-09-25,21:00:00,22:00:00
14,69252869455,2023-10-08,19:00:00,20:44:00
10,90194620166,2023-10-08,14:00:00,15:11:00
6,67345947500,2023-04-21,14:30:00,16:30:00
1,61219910977,2023-11-07,07:00:00,08:47:00
15,17008777988,2023-12-16,12:00:00,13:29:00
1,60964012366,2023-07-08,11:30:00,12:48:00
12,83343357766,2023-06-21,08:30:00,09:52:00
8,98803433955,2023-03-05,10:30:00,12:14:00
4,64445144366,2023-04-09,11:30:00,12:45:00
16,74063790300,2023-07-03,08:00:00,09:39:00
5,32154934111,2023-09-21,12:30:00,14:06:00
9,40920371555,2023-10-08,07:30:00,09:17:00
9,28779760177,2023-06-03,09:00:00,10:32:00
9,38556813255,2023-06-21,16:00:00,17:18:00
5,60034428677,2023-11-06,19:30:00,20:48:00
2,60178000277,2023-08-26,11:00:00,12:09:00
6,49789300222,2023-06-30,11:00:00,12:27:00
14,61940362655,2023-10-08,08:00:00,09:22:00
9,94171006700,2023-03-24,09:00:00,10:32:00
8,28376534466,2023-03-24,19:30:00,20:39:00
12,80740221888,2023-08-26,07:30:00,09:11:00
6,69616623900,2023-06-11,21:30:00,22:00:00
4,38976703211,2023-10-02,10:30:00,12:01:00
1,18287068922,2023-09-23,14:00:00,15:42:00
18,43953577099,2023-02-05,19:00:00,20:35:00
20,19719203988,2023-04-15,06:30:00,08:30:00
3,87750703677,2023-10-06,15:00:00,16:57:00
20,85926509333,2023-10-31,17:00:00,18:39:00
5,96701281377,2023-05-01,20:30:00,22:00:00
8,19781742922,2023-03-01,19:30:00,20:36:00
1,11681780700,2023-07-14,12:00:00,13:56:00
13,47447999066,2023-02-14,18:00:00,19:03:00
7,53232614711,2023-04-08,20:00:00,21:05:00
11,38728526633,2023-10-31,08:00:00,09:52:00
10,45940821733,2023-06-17,13:00:00,14:49:00
2,79578393988,2023-03-31,20:00:00,21:40:00
1,22867696055,2023-09-17,12:00:00,13:55:00
19,49000993099,2023-06-14,14:30:00,16:09:00
2,41824945044,2023-03-15,15:00:00,16:29:00
3,48515461733,2023-09-07,17:30:00,18:36:00
10,91003230711,2023-10-16,06:30:00,07:32:00
16,47791463055,2023-01-29,19:30:00,20:59:00
9,21311313133,2023-06-07,12:30:00,14:26:00
19,15392643000,2023-11-14,08:00:00,09:58:00
6,43243374977,2023-03-03,06:30:00,08:10:00
17,87644378177,2023-09-29,21:00:00,22:00:00
11,45534062766,2023-04-28,10:00:00,11:08:00
19,79587688000,2023-02-28,13:00:00,14:12:00
9,46762386066,2023-03-22,06:30:00,08:02:00
6,97926171833,2023-10-05,16:30:00,17:31:00
19,86459664333,2023-08-26,14:30:00,16:27:00
16,47773975999,2023-05-19,08:00:00,09:47:00
1,41631810400,2023-07-16,09:30:00,11:14:00
19,54987782955,2023-08-23,06:00:00,07:58:00
5,66170728122,2023-11-06,08:00:00,09:16:00
4,70196673255,2023-04-01,12:30:00,13:44:00
2,35436462900,2023-03-10,07:00:00,08:48:00
6,82455280644,2023-10-11,09:30:00,10:34:00
12,40204121466,2023-05-15,16:00:00,17:24:00
10,18617643244,2023-03-03,14:30:00,15:45:00
18,63713013300,2023-11-09,18:30:00,19:42:00
9,56647240488,2023-10-23,10:00:00,11:58:00
4,15194786900,2023-07-06,10:00:00,11:27:00
3,27952982799,2023-03-27,12:00:00,13:26:00
5,29382745211,2023-08-15,11:30:00,12:37:00
13,19900565044,2023-02-20,07:00:00,08:45:00
7,31062473122,2023-11-08,10:30:00,12:22:00
10,45756894677,2023-09-20,18:00:00,19:23:00
5,50020389133,2023-10-13,08:30:00,10:25:00
2,52847212255,2023-05-20,10:00:00,11:57:00
1,98465651000,2023-07-07,19:00:00,20:32:00
5,44824822188,2023-11-20,11:00:00,12:25:00
9,62060853688,2023-02-06,08:30:00,09:35:00
8,70654552899,2023-01-25,08:00:00,09:16:00
17,69486200277,2023-02-13,17:30:00,18:42:00
13,25557976455,2023-07-06,10:00:00,11:42:00
6,94516568399,2023-01-23,12:30:00,14:11:00
3,62756091688,2023-05-06,14:00:00,15:13:00
14,87599577944,2023-12-23,21:00:00,22:00:00
13,69866311466,2023-03-16,14:00:00,15:03:00
16,46490556600,2023-10-02,11:00:00,12:43:00
5,92043796422,2023-05-07,10:00:00,11:38:00
2,53004053966,2023-05-04,12:30:00,13:35:00
3,42536356600,2023-07-07,07:30:00,08:38:00
8,60851303177,2023-05-02,09:30:00,11:23:00
